CustomerKey,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,Continent,City,State,Customer Type,CountryRegion,CompanyName
7051,"Cooper, Sara",08-06-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Oakland,California,Person,United States,
7053,"Young, Maria",10-08-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,San Francisco,California,Person,United States,
7229,"Parker, Adam",27-04-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Santa Cruz,California,Person,United States,
7230,"Ward, Gabriella",20-11-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Burlingame,California,Person,United States,
8409,"Richardson, Taylor",21-01-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Imperial Beach,California,Person,United States,
8410,"Allen, Savannah",09-02-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Lincoln Acres,California,Person,United States,
8540,"Raji, Latoya",27-09-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Colma,California,Person,United States,
9188,"King, Robert",08-09-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Spring Valley,California,Person,United States,
9195,"Campbell, Connor",08-11-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,San Diego,California,Person,United States,
10156,"Flores, Jeremiah",04-03-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Lincoln Acres,California,Person,United States,
10921,"Bennett, Destiny",15-02-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Lemon Grove,California,Person,United States,
10923,"Ward, Bailey",23-11-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Torrance,California,Person,United States,
10932,"Wood, Marcus",20-09-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,San Francisco,California,Person,United States,
10933,"Kumar, Leonard",14-12-1959 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Colma,California,Person,United States,
11880,"Russell, Jocelyn",20-11-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Downey,California,Person,United States,
11888,"Richardson, Mason",04-03-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Novato,California,Person,United States,
12383,"Barnes, Xavier",08-08-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Woodland Hills,California,Person,United States,
12384,"Allen, Caleb",17-06-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Chula Vista,California,Person,United States,
12385,"Wilson, Taylor",09-02-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Burlingame,California,Person,United States,
12399,"Chander, Karl",03-03-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Bellflower,California,Person,United States,
12400,"Pal, Keith",26-05-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Berkeley,California,Person,United States,
13342,"Jones, Wyatt",10-12-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Coronado,California,Person,United States,
13352,"Yang, Brandon",05-02-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Daly City,California,Person,United States,
13354,"Ramirez, Andrea",05-05-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,San Carlos,California,Person,United States,
13355,"Cook, Bailey",19-06-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Santa Cruz,California,Person,United States,
14086,"Rogers, Lucas",25-08-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,La Jolla,California,Person,United States,
14087,"Cox, Jasmine",26-08-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Berkeley,California,Person,United States,
14089,"Reed, Victoria",10-02-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Long Beach,California,Person,United States,
14093,"Jackson, Emily",16-10-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Long Beach,California,Person,United States,
14100,"Hayes, Melanie",28-02-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Santa Cruz,California,Person,United States,
14997,"Murphy, Faith",15-08-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,West Covina,California,Person,United States,
14998,"Wright, Katherine",21-11-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Mill Valley,California,Person,United States,
15005,"Washington, Arthur",08-11-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Oakland,California,Person,United States,
15618,"Peterson, Isaiah",11-10-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Santa Monica,California,Person,United States,
15619,"Morris, Amanda",18-02-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Santa Cruz,California,Person,United States,
15632,"Stewart, Isaiah",01-03-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Newport Beach,California,Person,United States,
15634,"Ward, Gabrielle",08-11-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Los Angeles,California,Person,United States,
15635,"Walker, Devin",12-05-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Novato,California,Person,United States,
15636,"Harris, Jasmine",14-05-1959 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Grossmont,California,Person,United States,
16545,"Hayes, Marissa",19-07-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Berkeley,California,Person,United States,
16555,"West, Jordyn",25-07-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,La Jolla,California,Person,United States,
16556,"Alexander, Isabella",12-08-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Torrance,California,Person,United States,
17163,"Ward, Bruce",11-06-1962 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Grossmont,California,Person,United States,
17165,"Coleman, Gabrielle",21-10-1962 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Lakewood,California,Person,United States,
17169,"Ward, Jacqueline",10-10-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Long Beach,California,Person,United States,
17171,"Johnson, Isabella",21-01-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Glendale,California,Person,United States,
17173,"Moore, Charles",27-11-1961 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Burbank,California,Person,United States,
17183,"Turner, Fernando",05-09-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Woodland Hills,California,Person,United States,
17184,"Howard, Nicole",04-07-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Burbank,California,Person,United States,
17185,"Russell, Madison",10-06-1960 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Newport Beach,California,Person,United States,
17186,"Alexander, Eric",19-04-1960 00:00,M,M,60000,1,0,Partial College,Skilled Manual,North America,Burbank,California,Person,United States,
18152,"Long, Caroline",23-03-1961 00:00,M,F,60000,1,0,Partial College,Skilled Manual,North America,Chula Vista,California,Person,United States,
535,"Lewis, Cameron",13-11-1958 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Long Beach,California,Person,United States,
537,"Chow, Logan",17-04-1958 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Fremont,California,Person,United States,
538,"Ross, Dakota",24-03-1958 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Colma,California,Person,United States,
539,"Taylor, Nicole",28-08-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Palo Alto,California,Person,United States,
540,"Washington, Justin",22-08-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Concord,California,Person,United States,
541,"Navarro, Alberto",28-01-1959 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Coronado,California,Person,United States,
618,"Brooks, Sean",04-04-1959 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Grossmont,California,Person,United States,
628,"Gray, Dalton",27-02-1973 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Spring Valley,California,Person,United States,
636,"Chande, Darrell",14-08-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Beverly Hills,California,Person,United States,
788,"Nath, Jerry",05-09-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Burbank,California,Person,United States,
1417,"Martinez, Veronica",14-08-1966 00:00,S,F,60000,0,0,Graduate Degree,Skilled Manual,North America,Bellflower,California,Person,United States,
1418,"Bryant, Alexis",25-11-1966 00:00,S,F,60000,0,0,Graduate Degree,Skilled Manual,North America,Chula Vista,California,Person,United States,
1451,"Cook, Cody",23-09-1958 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Imperial Beach,California,Person,United States,
1456,"Lewis, Benjamin",10-04-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Mill Valley,California,Person,United States,
1528,"Rodriguez, José",24-11-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Burbank,California,Person,United States,
1530,"Allen, Isaiah",11-10-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Berkeley,California,Person,United States,
1791,"Kumar, Brandon",05-10-1958 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Lemon Grove,California,Person,United States,
1792,"Foster, Angelica",27-09-1958 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Long Beach,California,Person,United States,
1794,"Guo, Jessie",17-04-1958 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Chula Vista,California,Person,United States,
1798,"Howard, Patrick",23-08-1959 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,West Covina,California,Person,United States,
1877,"Robinson, Blake",22-07-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Oakland,California,Person,United States,
1884,"Bailey, Stephanie",06-11-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Coronado,California,Person,United States,
1885,"Williams, Megan",12-05-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Woodland Hills,California,Person,United States,
1886,"Anderson, Jonathan",15-08-1971 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,San Francisco,California,Person,United States,
1887,"Long, Jocelyn",03-11-1971 00:00,S,F,60000,1,0,Graduate Degree,Skilled Manual,North America,San Diego,California,Person,United States,
2760,"Scott, Jackson",17-07-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,El Cajon,California,Person,United States,
2863,"Walker, Andrew",04-12-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Bellflower,California,Person,United States,
2864,"Long, Kevin",19-01-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Berkeley,California,Person,United States,
2865,"Torres, Robin",22-10-1972 00:00,M,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Berkeley,California,Person,United States,
3361,"Patterson, Samantha",17-04-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Mill Valley,California,Person,United States,
3374,"Jai, Ricardo",14-06-1972 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Burlingame,California,Person,United States,
3730,"Rubio, Gloria",08-07-1966 00:00,S,F,60000,0,0,Graduate Degree,Skilled Manual,North America,Bellflower,California,Person,United States,
3765,"Scott, Xavier",03-09-1959 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Newport Beach,California,Person,United States,
3880,"Richardson, Andrea",26-11-1966 00:00,S,F,60000,0,0,Graduate Degree,Skilled Manual,North America,Berkeley,California,Person,United States,
3921,"Hill, Jason",24-05-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Spring Valley,California,Person,United States,
3922,"Watson, Sara",24-09-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,San Gabriel,California,Person,United States,
4858,"White, Isabella",06-06-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Chula Vista,California,Person,United States,
4859,"Parker, Jonathan",15-06-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Concord,California,Person,United States,
5250,"Rivera, Jesse",05-12-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,El Cajon,California,Person,United States,
5385,"Reed, Jada",23-05-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Newport Beach,California,Person,United States,
5386,"Perez, James",17-12-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Santa Cruz,California,Person,United States,
5761,"Alexander, Sydney",11-08-1959 00:00,S,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Santa Monica,California,Person,United States,
5770,"Walker, Tyler",24-10-1971 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Downey,California,Person,United States,
6123,"Gonzalez, Gabrielle",18-03-1966 00:00,S,F,60000,0,0,Graduate Degree,Skilled Manual,North America,Bellflower,California,Person,United States,
6562,"White, Samantha",21-06-1972 00:00,M,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Bellflower,California,Person,United States,
6661,"Young, Seth",04-08-1966 00:00,M,M,60000,0,0,Graduate Degree,Skilled Manual,North America,Berkeley,California,Person,United States,
6699,"Butler, Xavier",20-11-1971 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Spring Valley,California,Person,United States,
7647,"Adams, Blake",12-03-1966 00:00,M,M,60000,0,0,Graduate Degree,Skilled Manual,North America,Beverly Hills,California,Person,United States,
7676,"Martin, Abigail",07-05-1959 00:00,M,F,60000,4,0,Graduate Degree,Skilled Manual,North America,Grossmont,California,Person,United States,
7679,"Watson, Sean",09-11-1959 00:00,S,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Spring Valley,California,Person,United States,
7685,"Watson, Makayla",04-09-1973 00:00,M,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Spring Valley,California,Person,United States,
7688,"Smith, Olivia",20-01-1971 00:00,M,F,60000,1,0,Graduate Degree,Skilled Manual,North America,Burlingame,California,Person,United States,
7800,"Lewis, Jacob",24-10-1971 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,La Jolla,California,Person,United States,
8234,"Andersen, Omar",06-05-1959 00:00,M,M,60000,4,0,Graduate Degree,Skilled Manual,North America,Burlingame,California,Person,United States,
8246,"King, Isaiah",27-02-1971 00:00,M,M,60000,1,0,Graduate Degree,Skilled Manual,North America,Newport Beach,California,Person,United States,
